default,fronto-parietal,fronto-parietal,default,default,default,default,cingulo-opercular,fronto-parietal,fronto-parietal,default,fronto-parietal,default,default,default,fronto-parietal,default,cingulo-opercular,cingulo-opercular,default,fronto-parietal,fronto-parietal,fronto-parietal,fronto-parietal,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,fronto-parietal,cingulo-opercular,cingulo-opercular,cingulo-opercular,fronto-parietal,fronto-parietal,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,default,cingulo-opercular,default,default,cingulo-opercular,cingulo-opercular,cingulo-opercular,cingulo-opercular,default,default,cingulo-opercular,fronto-parietal,cingulo-opercular,default,default,default,default,default,cingulo-opercular,fronto-parietal,cingulo-opercular,cerebellum,fronto-parietal,cingulo-opercular,fronto-parietal,cingulo-opercular,cingulo-opercular,fronto-parietal,default,fronto-parietal,default,cerebellum,cerebellum,default,default,cerebellum,fronto-parietal,default,fronto-parietal,default,cerebellum,cerebellum,cerebellum,default,cingulo-opercular,cerebellum,cerebellum,cerebellum,cerebellum,default,default,default,default,cerebellum,cerebellum,default,cerebellum,cerebellum,default,cerebellum,cerebellum,cerebellum
37.19467163,70.89557648,37.92806625,64.67479706,40.97824478,344.3067932,419.6972351,219.0431671,425.4537048,48.92900848,485.7660828,655.4685669,576.8798828,726.9101563,594.2960205,458.6506042,93.77992249,656.4750366,695.767395,47.70410919,673.0107422,640.5328369,67.31832123,42.43652725,681.987915,594.8297729,745.0366821,709.9274292,717.401062,680.0608521,670.4571533,647.1570435,668.2094727,427.5657043,656.0517578,702.8029175,568.8045044,663.2179565,615.6780396,663.284729,976.3345947,641.5545044,828.1369629,770.7880859,688.1898804,317.5810547,671.6403809,779.4353027,761.5320435,652.7005005,610.9037476,610.2904663,600.2297363,642.5739746,719.5529785,659.5769043,687.4717407,465.8349609,663.4778442,726.9486694,654.9546509,646.3875122,664.0939331,565.9337158,279.1661072,667.368103,611.3771362,535.6306763,670.5408936,330.2009277,408.0702209,699.3522339,617.354248,801.2775879,638.6860352,286.9059143,557.9338989,647.8092041,370.7941589,726.8792725,716.2705688,609.3451538,617.0127563,704.8486328,685.1566162,641.5897827,565.7483521,594.1707153,730.4411621,702.4367065,672.5831299,690.9663086,704.9830933,636.0313721,605.8796997,637.7805176,672.8838501,677.5439453,634.7835083,765.0300293,726.7312622,674.8519287,681.335144,584.8930054,599.6139526
35.0246582,71.04695129,37.21818542,64.9484024,40.88550186,347.466095,429.4870911,216.9210815,425.4368286,47.62247849,487.0682068,652.6984253,580.2453003,724.5858154,592.5022583,455.3036194,91.65778351,654.4680176,692.6124268,46.45727921,673.4457397,637.3486938,65.1530304,43.00213623,680.1670532,591.8340454,743.0012817,706.1560669,717.1558838,682.6265869,670.2928467,644.5050049,670.44104,422.6906128,658.7556763,705.7357788,566.1046753,663.4412842,615.4880981,663.1497803,972.5682373,642.2306519,829.5175781,770.0692139,690.414856,317.2849426,671.9434814,776.1359253,758.2510986,650.7888794,609.6382446,607.1085815,599.1703491,646.4176636,717.5465088,655.6888428,689.0098267,465.7660217,660.6780396,724.9682617,656.1387939,646.9939575,664.6022339,564.8325195,279.6056824,666.1300659,612.592041,534.8031006,670.442749,326.6382751,409.4676514,699.7999878,617.2749023,800.5578613,642.8439331,289.0327759,557.477478,646.8151245,371.9153748,725.8989258,718.8934937,608.8917236,614.1553345,706.2769775,684.7389526,637.1651611,567.3984375,590.5375977,727.9304199,696.8205566,669.9271851,687.9165039,707.2843628,634.5408936,606.1764526,633.4266968,673.1833496,673.8410645,635.0026855,767.1262817,726.5939331,674.6156616,679.0957031,579.4285278,596.5688477
36.14065552,69.72601318,38.22529221,64.41442108,39.06126022,342.6053772,421.8162537,221.525589,427.1705017,46.77581024,489.6834412,656.1594238,574.0140991,723.868103,591.8739624,460.0566406,92.87227631,655.3624878,693.3185425,47.5948143,672.0668945,638.1862793,64.7622757,43.45421219,681.795166,594.039856,743.1814575,705.9152222,715.7514648,683.0515747,672.4238892,645.0395508,667.6359863,425.7934265,656.9874268,704.4857788,569.6847534,663.8484497,617.2386475,661.5547485,975.291626,642.4682007,827.5941162,774.0039673,688.1461182,312.2413025,671.5889893,778.8186035,758.8144531,649.4902344,608.4835815,608.7875977,599.6590576,646.7305298,718.5670776,660.493103,689.0307007,464.1920776,660.6637573,724.326355,655.5043945,643.708252,662.2851563,564.5318604,279.6915588,665.9334106,611.8770142,535.5593262,669.9994507,326.7286072,410.3916931,700.5562134,621.4041138,801.2999878,644.5696411,285.5514526,557.9901733,646.4428711,371.3876038,723.8918457,717.668335,607.7442627,614.4998779,704.034668,681.5408936,639.760498,566.4938354,592.3188477,727.5942993,700.5916138,671.5384521,691.5216675,703.4381714,631.835144,606.6345825,634.354187,677.1947021,675.7244263,634.8019409,763.9636841,722.9226685,670.5501099,679.9932861,583.2905884,599.468811
35.2652626,71.50278473,38.39000702,64.26688385,39.91174316,343.6108398,421.2657776,226.9586029,432.5960999,46.09742355,499.0984192,662.2467041,576.8537598,725.6057129,594.3517456,466.2702942,90.60281372,655.2745972,695.2582397,48.80119324,670.5786743,637.3063965,66.39876556,43.90686035,684.0648804,595.0706177,743.170105,710.3096313,712.1938477,679.3152466,668.7265625,649.3710327,664.1410522,423.2201233,656.0759888,703.7261353,569.8632202,665.539917,617.4547729,659.5440674,969.7696533,635.2264404,818.0246582,768.8605347,687.0297852,313.6738586,666.7084961,774.4480591,757.9761963,645.017395,606.9031982,604.1708984,598.1254272,642.4360352,716.114624,657.1807251,689.2036133,461.4983826,660.987793,723.7014771,653.7293091,643.3939819,662.4918213,564.4534302,278.7798462,665.8171997,614.3328247,538.5649414,670.4204712,327.6248779,408.3451233,696.9536133,618.166626,800.9754639,641.2426758,292.3919067,552.8696289,645.572937,372.8000488,727.7371216,715.8684692,605.2875366,613.7424927,705.1706543,683.4763794,634.9937134,565.3093872,590.9508057,729.5653076,691.1418457,662.8920898,690.7879028,701.3341675,630.4746094,604.4971924,635.9281006,677.5682983,674.4411621,633.8344727,764.5750122,718.0951538,666.618103,676.8543091,577.2230835,584.6642456
35.88077164,69.79464722,37.48931503,64.42095184,41.58469009,353.6813965,433.521637,224.7210846,439.2277832,47.27739716,500.4140625,658.3763428,578.9642944,727.2158203,593.8289185,457.096283,92.99665833,654.2826538,699.5053101,48.0963974,667.9088745,636.4472656,66.62978363,43.73339462,680.0030518,593.0092773,744.0064087,710.3907471,712.3932495,680.6873779,667.3544312,649.0001221,663.3452759,420.7749023,651.9528809,702.5982666,567.2677612,658.6094971,616.4918823,657.5483398,979.0075073,636.0482788,821.2434082,766.7075806,683.3756104,309.181427,668.9338989,772.4240112,756.9611816,646.4099121,610.8063354,606.769043,598.944397,638.5405273,713.7080078,654.791748,687.7606812,461.1444702,662.4334106,723.9567261,655.1428833,644.4110107,662.8843384,561.3968506,280.4732971,665.9495239,614.4702148,535.496582,669.4257813,326.3161621,406.0809631,696.7686768,618.1286011,800.9192505,644.9050903,286.8835449,559.7033081,644.7012329,370.9030762,723.9608765,714.9798584,606.8723145,612.8810425,708.565918,682.5834961,639.946106,560.6011963,590.1566162,725.9677734,695.7238159,669.3396606,691.4295044,703.0834961,629.4193115,605.1027222,635.914978,671.9243164,676.2996216,632.8494263,764.7843628,719.357605,664.2915649,678.9834595,582.7838135,593.2105103
36.38407135,69.57529449,37.09063721,64.21407318,40.50276184,353.5050049,428.11026,225.075943,432.515564,47.06085587,495.8526917,655.3768921,573.3779297,723.4880981,590.0812988,465.0552979,92.63697815,651.2892456,693.3806152,48.39172745,669.963501,637.5068359,65.5037384,44.05862045,677.3253784,594.242981,737.0234985,700.4490967,710.9960327,675.7341919,667.9780273,643.2404785,662.347229,425.9914246,653.3554688,701.8721924,566.4978638,658.848999,615.6789551,659.4092407,969.3302002,636.2041626,819.6650391,764.0666504,681.3734131,310.5925293,671.9839478,774.2736206,757.2579956,645.8416138,611.9563599,610.2527466,599.6004028,638.4998169,710.7439575,657.5249023,688.2076416,464.9663391,661.5396729,727.8908691,651.5969238,646.8583984,661.0189819,559.7602539,279.7654419,662.0164185,615.1524658,531.7875977,666.7618408,327.7223511,405.828186,693.8432617,616.4437256,802.357666,642.2455444,288.590271,549.9341431,645.9546509,367.1234741,721.484436,717.8766479,607.0393677,612.1399536,705.1707153,686.2368164,639.4127808,559.2407837,588.5839844,727.6497192,698.9984741,671.1325073,688.9640503,700.8491821,629.1705322,604.2796631,632.4047852,671.7773438,676.6845093,631.8552856,767.2260132,723.7531128,664.1004028,678.9675293,587.5862427,600.284668
36.32801819,72.14434052,37.62943268,64.40818787,41.36336517,354.6156311,420.0422668,214.4118805,428.4217834,45.91159058,483.0297546,651.1914063,570.0883179,727.5609131,590.4482422,448.3146057,93.28433228,653.0791016,691.9294434,47.8873024,673.3596802,637.6878662,66.23777771,44.12138748,678.8647461,592.260376,740.8264771,704.3408813,712.7270508,676.3178711,673.0720825,647.1029053,663.7086792,427.6209106,654.2220459,703.512207,571.7423706,659.6514282,616.3771362,659.4086304,978.8005981,638.7238159,823.4969482,769.008606,676.6272583,312.536438,670.050293,777.7047119,760.6765137,649.4934692,611.3108521,605.5160522,597.0930786,647.2600708,720.132019,658.2472534,687.9094849,466.5083313,661.2070923,725.0675049,647.0961914,646.4754028,666.5394897,565.6101074,275.2746277,668.7735596,614.1813965,535.6928711,671.5429688,327.5243225,410.7267456,694.4690552,620.6019897,801.8652954,641.9536743,284.2723389,549.1634521,645.4017944,371.4571228,727.776062,719.7357178,609.5239258,614.3634644,701.1244507,683.1830444,637.647522,565.8555908,595.0320435,729.0512695,697.9564209,669.9962158,688.4231567,700.842041,634.3338623,606.87677,633.2748413,671.836731,673.5375977,633.6594849,764.8170776,723.5149536,670.4677734,679.7640381,581.0647583,596.7264404
36.27902222,71.48284912,36.49039841,64.11942291,41.05776215,343.4238892,417.5324097,219.4368896,428.0953979,46.22909546,480.8227844,656.2201538,573.9519653,728.4693604,592.0674438,451.2880249,91.32523346,653.0587769,694.9140015,49.11426544,672.4518433,637.7781372,64.14406586,43.92821121,680.5379639,593.6994019,742.5661621,704.6304932,711.7213745,678.5795898,672.7055664,646.0073853,667.2929688,424.2609253,655.8023682,702.7625122,572.7061768,664.7442017,614.8070679,663.68573,977.4905396,640.0036011,829.0859985,769.8577881,678.3174438,313.8895264,671.9395142,778.2836304,757.0499878,648.5339966,611.4005127,609.3786621,599.9723511,644.8613281,720.93927,657.5131226,687.8143311,469.588562,662.6850586,724.7099609,647.8181763,645.6998291,668.8308716,566.6948242,282.6632385,668.4448242,612.852356,537.5983887,672.3135986,327.6324158,411.8801575,696.522522,621.3469849,801.7098999,642.4187012,286.6931458,550.0817261,649.9371338,374.3774414,727.6720581,716.8221436,610.2161255,615.6154785,704.2581787,684.1740112,637.9266357,569.6383057,594.671814,728.0292358,696.6087646,669.0899658,690.2793579,702.8274536,634.432373,606.4506836,632.9638062,669.0444946,672.7385864,635.6871338,763.9940186,722.4147949,672.0940552,678.9098511,581.8363647,596.6169434
36.46247482,69.18576813,37.35219955,64.05062866,39.73035812,343.1790466,423.2007751,220.6388702,437.0598145,47.26556778,485.0244141,655.4874878,579.1481323,729.0064087,593.7420044,457.8255615,90.86863708,653.9219971,696.6728516,46.75808716,674.7485352,640.4677734,65.95910645,45.02923203,684.3234863,593.8882446,745.2276611,706.0584106,715.3104248,682.6774902,673.793457,646.5048218,669.9464722,424.3039246,655.03479,700.7069702,575.878418,666.8554688,614.9924316,664.2719727,969.9075928,640.9263306,828.4515991,769.8894043,683.0174561,320.0811462,671.7597656,780.5238037,759.1362305,651.5338135,610.6220703,607.4659424,599.5737305,648.1567383,723.6504517,657.6535645,691.052124,467.6032104,656.880249,727.3725586,650.6723022,645.616272,668.1560669,567.1306763,279.9994202,671.4806519,611.5725098,538.6385498,671.8961792,329.6507874,411.214325,697.5707397,622.4459229,802.4763794,643.526123,291.1018066,551.890686,648.147583,373.8431091,728.5343628,719.6307983,611.6654053,614.0005493,706.0668945,681.4949951,637.5366821,570.8862305,594.1253052,729.0999756,699.819519,671.0315552,690.7889404,704.4777832,637.3309326,608.2971802,632.9420166,669.6048584,676.0132446,636.3201294,761.824646,722.6543579,677.1915894,679.5721436,582.9661865,596.2079468
35.91022873,71.50054932,37.87637329,65.54510498,39.90612411,346.1520691,420.2053223,220.3272552,433.1793823,47.4864006,484.9170837,656.0112915,582.5942383,729.1484985,595.7277832,454.8368225,90.85231781,655.2522583,695.5516357,49.05540085,672.0907593,636.4654541,65.6359787,43.30757904,681.9343872,591.6242676,742.6199341,708.4249878,714.319458,683.0450439,670.3309937,646.6123047,671.0489502,422.5433044,656.4060669,704.5339966,569.2560425,666.1746216,616.6827393,663.7771606,978.3257446,642.1865234,827.8084717,766.8136597,688.5040283,316.2950134,673.1640625,778.5048828,759.7594604,654.3406372,610.076355,606.8110352,600.8519287,646.3485718,723.5727539,657.7607422,688.3961182,464.7930298,657.3922729,723.5731812,650.5984497,648.1168823,670.0958252,568.7381592,279.6291809,671.854187,612.1292114,538.3276367,674.1410522,327.7659607,412.2844849,698.8206787,624.9422607,801.1569824,642.4782715,290.6567078,552.0353394,649.7160034,378.1788025,726.536377,717.8969116,609.1765747,616.2622681,709.1738892,682.2122803,634.9929199,569.7067871,592.1359253,728.9487305,702.0806274,672.0278931,689.612793,702.7125854,636.6662598,604.3317871,634.8722534,673.3226318,675.5099487,634.0153198,762.2144165,724.1610107,676.085022,678.5098877,580.7324219,591.112915
36.38632584,71.79411316,36.8858757,63.86898041,41.36056519,346.5166931,420.9253845,221.7601471,430.3927307,46.5088501,489.9933777,655.7752075,580.46875,730.9924927,595.1730347,458.1266479,90.43461609,656.6174316,697.4581909,48.04909897,672.8509521,638.0214233,66.73671722,44.19269943,683.5061646,592.8108521,744.4272461,706.4552612,715.0429077,682.1069946,670.3685303,645.6332397,667.9047852,424.0089111,655.5969238,703.3877563,569.3039551,664.4695435,615.8134766,662.2567749,979.0318604,639.3842773,825.8810425,772.3201904,690.4728394,319.0728149,672.0640869,778.34198,761.5421143,650.989502,607.7475586,605.2855835,600.1455078,646.1345825,720.6141968,659.6234131,691.6002808,459.8613586,654.9691162,722.4440918,650.5542603,646.2382813,669.2669678,567.1258545,283.3236694,670.0144043,611.7891235,538.9177246,672.9391479,328.3337402,410.9898987,698.6699219,622.9501953,798.4961548,645.5324097,288.9092407,553.2269287,648.2626343,374.3770142,726.8685303,714.0928345,609.0407715,614.6769409,707.3565063,683.3227539,638.5979004,569.0630493,590.3861694,731.2229614,701.0148315,673.8455811,686.293396,701.5812378,634.2297974,606.0767822,634.8253784,675.1106567,678.1967773,633.4003296,764.4563599,725.5934448,669.7414551,679.5089722,582.835083,594.2120972
36.81312561,68.26169586,37.33031082,64.54961395,41.46184158,353.5205078,425.571167,224.1619873,438.2730408,47.00701523,495.322876,653.9612427,577.7833252,727.8890991,593.7371216,461.9215698,89.621521,655.2105103,697.237915,47.16370392,670.953186,640.3768921,65.63778687,43.53380585,683.3881836,595.3064575,745.7484131,708.1427002,714.4620361,683.5565796,669.9725342,641.0603027,670.088562,422.3802795,655.7937012,699.7910156,569.2821045,664.6314697,615.9441528,659.4024658,977.7360229,640.8759155,825.9903564,771.9234619,689.5270386,312.3405151,672.3468628,777.7863159,758.0617676,650.458313,606.6806641,604.9458618,598.5570068,644.4188232,721.5203857,660.1095581,691.6680908,461.4315491,654.8573608,722.8067017,653.9223633,647.1313477,669.3665161,569.3981323,275.9774475,670.7660522,611.0326538,541.4796753,675.4251709,330.1498413,412.8067322,696.505127,622.4726563,797.0939331,641.19104,286.7072754,555.953125,644.6418457,371.1323853,728.56073,715.3659058,610.1870117,613.9044189,705.197876,685.00177,637.9180298,566.1246338,590.0316772,728.5001221,695.6555176,669.7886353,691.1938477,698.9182129,632.0579224,606.3008423,635.0427856,673.9764404,677.2775269,632.3933716,765.850647,721.4545288,666.0667725,679.5089111,582.6748047,599.9993896
36.00639725,70.22473907,38.70646286,63.86538696,41.09437561,350.644928,421.4562683,221.7681427,431.3908691,47.79484558,495.3074646,653.6029663,572.0385742,725.5491943,592.0784912,460.2581177,94.18951416,655.9310913,695.793457,47.30335236,671.3891602,640.1193237,67.6159668,41.71258926,681.5615234,593.2463379,743.7631836,708.0222778,711.9549561,679.7374878,669.1391602,646.6463013,665.6262207,426.6001892,656.2345581,703.0253296,568.2885742,660.7807617,616.9477539,662.0366211,984.1688843,639.0224609,825.8476563,770.0084229,681.2119751,311.1224976,670.9284668,778.2719727,755.5307617,649.3377075,609.3370972,601.3248291,598.8303833,642.75177,721.6373291,658.3504028,688.9900513,464.2472229,659.7704468,723.6920166,654.9622803,646.3052368,665.4942017,570.1972656,278.6783752,670.7538452,614.4780884,540.1832886,673.2211914,329.0488892,411.7805176,695.788147,619.1157837,797.9779053,640.0830078,288.5224609,554.7993164,645.0730591,370.5431213,731.4549561,714.0784302,607.5092773,616.0384521,707.8123779,684.4140625,640.53302,562.7810669,589.1422729,728.3081665,700.5232544,670.6709595,688.7385254,698.180481,633.2628784,606.9302979,636.8552856,674.7374268,676.6112061,632.9942017,765.8776855,726.3699341,663.5865479,681.3566284,583.5817261,595.3183594
36.03378296,70.29427338,36.25465012,64.27017212,41.58241272,346.0686951,418.6509705,223.0474701,437.2063599,46.03417206,495.0010376,652.7647705,573.2260132,729.1199341,594.6583862,457.2167053,91.75125122,655.5917358,695.0886841,47.87353516,670.529541,635.4884033,65.44077301,44.55410767,680.979126,593.8416138,741.7550659,707.9536133,710.8051758,681.0996094,670.7733154,648.0024414,667.1593018,423.4250183,658.0791626,700.4101563,571.4533081,660.053833,616.9135742,662.7081299,977.5345459,638.6643066,828.4066162,773.7179565,681.409668,317.3237305,673.1455078,778.1994019,758.2841797,648.9620972,608.2258301,606.4165039,597.8311768,643.2436523,718.6345825,655.8421021,688.1654053,464.9477234,659.6000977,723.65802,658.2261353,647.0922852,660.7333984,568.5519409,277.7935181,667.5083008,612.9759521,536.6956177,672.2185669,328.2150574,409.9391479,696.4074097,617.3776245,798.5806274,640.1975708,286.6569214,557.0960083,647.2317505,370.4410706,726.7662354,715.6922607,608.5817261,613.694519,704.5536499,680.3475342,635.5388184,564.7493896,592.1732178,726.0842896,695.5670166,672.2944336,688.5274658,700.7531128,632.397583,606.31427,636.5871582,672.541748,674.4896851,634.484314,763.5793457,722.4699097,667.9671631,677.1008911,581.0072021,594.8070679
36.2746582,71.20072937,38.02833557,64.35759735,39.65875626,349.0412292,417.0750732,222.9279175,435.0400391,47.80458069,492.443573,655.3644409,570.8575439,728.046936,595.548584,462.6054688,91.71221161,653.7908325,698.6306763,47.4526062,671.1435547,644.4647217,65.46159363,44.30067062,680.8776245,595.2252808,742.3643799,706.2861328,713.0152588,677.8618164,670.9138794,648.2687378,664.5787354,426.4831543,658.6907959,701.5894165,573.5883179,662.5958252,615.5532227,658.024231,981.1135864,641.1224976,825.8683472,769.309021,677.5443115,317.6669006,672.206604,776.6831665,759.2514648,649.2522583,609.6140747,601.3696289,598.1447754,641.6416626,714.4400024,658.008728,687.5265503,464.4561157,660.482605,725.3585815,658.2144775,645.2435913,662.3169556,567.6303711,280.3862915,664.7597656,612.4370117,535.5482788,671.236145,329.2901306,408.2259216,697.8220825,618.0748291,799.0973511,644.4564209,285.9399719,554.6897583,648.897522,374.5218811,726.0715942,712.4154053,608.6522217,614.0170288,706.1430664,683.9777832,640.1516113,564.7915649,595.2036133,726.9406738,698.2824097,671.6489868,691.1842651,700.4099121,634.8415527,605.4822388,634.432373,670.7020264,677.3477173,633.713501,762.8955688,725.765564,667.7641602,678.6784058,582.1515503,596.6342163
37.03181076,70.13359833,38.33013916,63.63101959,40.46817017,355.3509216,418.4712219,220.3050232,433.8916016,49.25688171,488.2106934,655.8323975,576.8448486,723.7600098,592.1273193,456.3169861,91.34075928,655.8370972,697.2907104,46.95013046,667.4968262,641.9597168,65.04238892,43.5617981,681.5476074,592.8197632,743.7290039,709.09198,710.5991211,679.2162476,669.2360229,646.5628052,667.31427,422.9532166,659.3289185,701.2868042,571.671814,663.7537231,615.1607666,664.296875,980.7896729,640.9797974,827.2411499,768.8986206,679.1742554,313.2953186,674.1795044,776.463501,759.7374268,648.9957275,610.6572876,605.5719604,597.1286011,644.045166,720.3206177,661.5505371,686.3743896,462.5413818,660.3096313,724.0792847,658.6208496,645.0449219,667.4798584,563.2376709,281.9611816,671.2805786,614.0550537,535.100769,671.6574707,326.0791931,406.3366089,695.5339966,621.5197144,799.1740723,646.7620239,288.3292542,556.4921265,646.638855,370.9107666,727.1195068,715.6704712,607.7722168,615.8266602,709.644043,679.9554443,637.4536133,561.8689575,592.1105347,729.0933838,696.8110962,671.7651978,689.7191162,702.5792236,630.8168335,605.6787109,635.2322388,671.3810425,674.897644,635.1066895,763.1971436,721.6009521,668.3773193,677.3294678,580.8313599,593.0114746
37.16384888,69.90097809,37.09828186,64.80284119,40.66422272,348.2400513,416.9914551,222.6122589,419.4522095,45.62891388,480.2279358,654.0222168,577.2084961,719.8575439,587.8626709,459.8112488,90.68089294,655.0181885,694.7981567,47.74718094,666.1405029,639.3452148,64.79776764,43.58665848,681.3078613,597.045166,736.5827637,706.0712891,712.9550781,680.3312378,666.9255981,644.4024658,664.8989258,421.2721863,654.8431396,702.3388672,567.2166138,663.47229,616.0280762,662.0023193,975.6020508,640.5549927,823.0233154,765.423645,678.6774902,309.9126282,671.2247925,774.2807007,757.2460938,648.651123,608.3834229,609.2518311,599.5784912,645.8927612,718.0559082,655.9493408,688.9210815,461.1733704,660.7522583,725.7103271,656.2424927,645.7106323,665.9709473,564.475769,282.2694702,668.7657471,611.8553467,533.7666626,672.0883789,324.9654846,404.353302,694.135498,620.1898804,799.9245605,645.1766357,290.3712463,556.0804443,648.1252441,371.0901184,724.2120361,715.4242554,611.12677,613.4560547,710.4663086,680.4995117,639.5446167,562.0418091,588.5689087,728.7793579,697.0031128,666.9588623,690.2624512,702.2140503,629.4375,609.0578613,632.2670898,672.6912842,675.0730591,634.7870483,763.4070435,722.7677002,668.0791016,678.0828247,581.4138184,594.5392456
35.7053299,68.39337158,38.05813217,63.83566666,40.89138794,355.7692261,420.4635315,218.3458557,431.4378052,46.58021164,488.0335999,651.1513062,576.9402466,724.1126099,590.2164917,464.9000854,92.68202972,654.7641602,692.5879517,48.17123032,670.7227173,639.208374,65.26352692,43.38680267,680.507019,593.1593628,742.8253784,708.3640137,715.961853,683.0943604,674.4232178,644.0404053,667.1030273,423.3250122,653.5485229,702.7493896,572.348877,663.1256104,614.8377075,657.9677734,975.3225708,639.8226929,823.6206055,764.734436,680.7481689,312.3156128,668.8653564,775.2111206,757.7508545,649.9626465,608.0679932,607.5456543,599.6951904,644.2801514,720.0251465,657.1710815,689.0008545,463.7898865,660.0626221,724.4709473,656.37854,645.2904663,666.0001831,565.3962402,279.0855103,670.3927002,614.00177,538.0811768,672.1383057,327.3641968,407.5717163,696.6350098,622.2212524,802.4086914,645.5645142,286.1238708,556.2935181,646.2965698,371.04953,726.3829956,715.8151855,610.1633911,614.668457,709.2312622,683.6384888,638.355957,565.7173462,589.9800415,730.9672852,700.2648926,672.6282349,687.4146729,703.8927002,633.2486572,605.4207153,635.4124756,676.6275635,676.500061,636.0375977,764.451416,724.2537842,672.6105957,676.1821289,580.9414063,599.6375732
36.34754562,71.68417358,37.57757187,63.61934662,40.88943481,351.854248,419.0465393,221.0563049,424.2969971,46.58623886,486.6051025,655.6254272,579.0119019,727.6943359,594.2329712,463.4021301,91.6667099,655.5776367,695.2839966,47.29841614,671.4447632,638.5376587,66.16135406,43.96405411,680.986084,593.8729248,742.0375977,706.489502,715.5255127,682.6882935,671.6124268,646.4570313,666.7462158,422.6633606,655.5379028,704.4510498,572.0765381,663.4848633,616.1448364,661.2340698,975.5258789,640.4754028,827.6404419,766.09198,685.7213745,315.5695801,668.4981079,776.3305664,757.774353,649.8748169,611.4187622,607.4761353,600.5183716,642.0681763,718.5838013,658.3652344,691.5656738,464.080719,659.5651855,724.8977661,652.1502686,645.0838013,666.1831055,564.840332,279.6759644,669.3372192,614.7390747,538.5769043,671.3413696,327.5068665,409.3291321,698.4778442,623.2962646,800.7094116,643.0838623,286.3011475,556.7778931,647.2172852,374.7773132,724.6785278,717.9215698,607.3392944,614.7885742,710.2119141,685.5692749,639.2044678,565.027832,593.0519409,734.4046021,699.2096558,670.2973633,690.6383057,702.9416504,633.3522949,606.442688,636.0305786,680.819458,677.9553833,635.069519,765.5657959,726.0862427,673.1905518,679.0812988,581.5432129,599.4871826
35.76136398,69.20773315,37.70649338,63.41133881,41.24182129,351.693634,420.7033691,221.2558136,421.7690125,44.84018707,486.2276306,655.3167114,578.9734497,727.4835815,593.4703979,464.2630005,93.45639038,655.7938843,696.3734741,48.20242691,673.640686,641.477356,65.23737335,42.79434586,678.9735107,592.1955566,743.1741943,705.4255371,718.6534424,684.3328857,671.3913574,646.7104492,666.8968506,424.6001282,657.5066528,706.2617188,570.1298218,664.322937,615.6964111,662.0125732,972.2380981,642.7111816,826.8704224,768.7069092,686.916748,318.0663147,671.4063721,778.9412231,760.8136597,649.1372681,611.2322388,608.4379272,599.5633545,644.6326904,716.3742065,660.0020142,689.8952026,468.3733521,659.6391602,723.3000488,650.6102905,644.3050537,663.7103882,563.4910278,278.1205444,666.1448975,612.8139648,538.0939331,668.3452759,328.6307373,409.0576172,697.4168091,621.9960327,799.5308228,642.4725342,285.7869873,550.9747314,647.4957886,368.8412476,724.4946899,716.2796021,609.031311,611.4572754,706.7892456,683.2893677,639.2652588,566.9343872,594.1552734,730.1799927,698.4482422,670.8325195,689.067627,704.8000488,635.5730591,606.4431152,632.3768311,673.6375122,675.3063965,633.7145996,766.7601929,726.0075073,676.875,676.8950195,582.1461792,597.0137329
35.94302368,71.64756012,37.97714233,64.70760345,41.33235931,351.4085083,424.7929688,219.7709961,417.5401306,47.36278152,488.5690918,654.3810425,583.1334229,724.8344727,592.43927,458.5865173,90.58628845,654.3378906,693.5490112,48.31277466,670.6668091,638.3751221,65.23155975,43.24586487,681.3331299,593.8648071,744.1669922,710.0462646,716.5924683,684.2668457,670.1488647,644.9800415,666.7124634,424.3283691,655.9124756,703.7797852,565.4088745,663.5167847,614.8675537,661.5078735,975.4140625,641.8556519,827.4464111,770.6434937,688.0063477,316.5422363,669.7374878,777.0185547,763.4146118,648.9432373,610.2858276,608.4182739,600.4985352,646.444519,718.2433472,659.9647217,687.9866943,469.4179688,659.2240601,723.3708496,651.9699707,645.1332397,665.0209961,563.5535889,277.8916931,666.7848511,611.8962402,534.6425171,668.4557495,327.5764771,406.1248169,699.0925903,620.2861328,801.5065308,639.6731567,285.1123352,550.982605,648.402771,370.1500549,725.5133667,718.010376,610.8988647,614.9747925,705.7796021,684.4533081,638.9005737,563.6124268,592.2150269,731.380249,698.9630127,672.0169678,689.3322144,704.0705566,636.1710815,606.9782104,637.4602661,673.3640137,675.6414185,631.9943848,765.9464722,727.2475586,672.1207886,679.5193481,583.3618774,596.4197998
