#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#11,#12,#13,#14,#15,#16,#17,#18,#19,#20,#21,#22,#23,#24,#25,#26,#27,#28,#29,#30,#31,#33,#34,#36,#38,#39,#40,#44,#47,#57,#58,#59,#61,#63,#71,#72,#73,#76,#78,#80,#81,#84,#85,#87,#88,#89,#90,#91,#92,#93,#94,#95,#96,#97,#98,#99,#100,#101,#102,#103,#104,#105,#107,#108,#109,#110,#111,#112,#113,#114,#115,#116,#117,#120,#121,#122,#124,#125,#127,#128,#130,#131,#132,#134,#136,#137,#138,#140,#141,#143,#144,#146,#150,#151,#155
249603.046875,298800.40625,132264.59375,184573.734375,119793.0703125,1061571.875,1052757.625,710424.5,1091668.125,105627.140625,1052146.0,1135404.25,1197406.875,1194584.25,1056126.875,921124.0,459925.4375,962568.5,1001374.0,64188.55078125,987685.5625,1066409.5,87614.9765625,76000.1328125,1044342.5,959949.25,1122802.875,981310.125,1146628.5,1028554.8125,970993.6875,835482.0625,985073.6875,454503.25,1049283.75,1154724.375,496886.0625,1059103.0,952522.125,994889.8125,1122129.875,936040.5,1172997.625,1242054.25,866728.4375,346923.8125,914504.625,1156674.125,1109686.875,869160.1875,949745.375,887341.0625,914379.0625,1000593.875,986752.75,1054343.25,883812.75,349965.96875,966884.3125,1026884.75,926145.5625,989087.375,1097086.375,801874.8125,931120.5,1042862.125,969199.6875,632144.1875,1010278.4375,409499.25,614507.0,1016224.4375,964017.6875,1125407.125,1007092.75,358783.75,825098.0,943630.5,1024350.3125,1083459.625,1029214.5625,994646.9375,1043719.8125,1037881.25,1039580.75,1117269.5,996535.1875,994007.375,1063234.625,1175273.75,1086412.625,970863.1875,1097068.875,1076120.125,943369.6875,994230.1875,1007319.5625,1151346.125,917501.5,1115120.75,1165799.625,1105505.5,1118390.625,1036237.375,1134736.25
246760.875,304518.03125,126672.9453125,186617.0,121113.515625,1062972.125,1057933.625,713169.4375,1096881.125,104445.546875,1063603.0,1139854.125,1186386.875,1199291.75,1059893.875,922710.1875,459135.75,963728.0,1003026.1875,66020.1328125,993000.9375,1072117.25,87885.484375,76465.4921875,1044604.9375,958530.75,1132202.875,987295.5,1153826.625,1032771.375,974454.6875,836323.1875,986670.0,461205.6875,1053135.625,1152005.75,492249.21875,1073113.0,960772.0,1004004.9375,1140015.125,952443.8125,1177008.625,1239940.625,882325.3125,347741.15625,937474.125,1161603.375,1113480.125,886923.1875,951642.4375,901469.5,915292.125,1003693.8125,987781.375,1058648.25,886202.9375,351642.6875,975190.5,1034413.6875,930879.375,996020.5,1104896.625,808934.5625,936308.75,1040389.375,972637.8125,641211.5,1015690.5,409509.03125,621258.125,1016767.8125,963224.625,1121067.875,1010192.25,360599.1875,824493.5625,941598.0,1030160.1875,1091062.75,1031618.125,994198.3125,1059513.625,1046127.5,1034037.875,1113693.625,999351.875,999674.1875,1063155.0,1182370.625,1093495.875,969566.1875,1103389.5,1082501.0,943947.6875,992692.1875,1008996.625,1147004.25,919833.8125,1127636.375,1174569.75,1108855.0,1122435.125,1038516.1875,1136136.125
252081.65625,308330.09375,124394.5546875,181855.96875,116115.6328125,1069271.25,1063014.25,714244.75,1098427.0,105439.21875,1071356.875,1138847.625,1195013.875,1194640.75,1046242.4375,924403.6875,464652.84375,965684.4375,1003746.5,64992.375,990688.125,1068792.125,88530.7421875,76791.2421875,1045668.1875,959102.3125,1130066.125,986764.8125,1158151.0,1035102.1875,970147.0625,832282.5,979452.1875,461231.78125,1052021.0,1156914.0,490142.9375,1066157.75,960355.875,1002631.0625,1136124.375,948195.8125,1173291.625,1252677.875,891785.6875,346627.25,937240.5,1166803.75,1114277.875,875806.9375,951981.1875,904110.4375,915713.25,1009769.25,990338.125,1052723.125,884035.1875,351345.8125,971061.0625,1042511.875,933425.25,989419.8125,1094542.25,804933.0625,938700.0,1041903.375,972563.1875,645296.5,1010966.75,409040.53125,619894.0625,1022973.5625,963424.4375,1106520.125,1012964.3125,361567.15625,819749.5625,941136.625,1029651.25,1091673.5,1005805.25,995729.5625,1045646.75,1052694.25,1046086.625,1127371.625,996545.0625,993903.8125,1074868.0,1182569.125,1101766.625,971302.625,1100245.0,1084157.125,941097.5,995124.4375,1022352.3125,1158449.0,922469.6875,1132933.25,1178177.0,1107455.625,1128465.375,1041543.625,1138378.25
251758.109375,304741.5625,128168.8125,185407.25,118064.8515625,1072243.125,1059202.0,714366.9375,1087254.125,105136.6484375,1072579.125,1138318.375,1196406.375,1197410.75,1050800.875,923029.25,459891.40625,966505.6875,1002225.25,65028.828125,991733.25,1066920.75,88297.109375,75682.15625,1047079.1875,957186.3125,1128732.75,988601.0625,1156457.5,1035386.8125,977334.4375,835382.1875,980884.3125,460800.15625,1049861.75,1155691.875,483502.46875,1062215.5,959480.8125,998021.25,1155104.0,947533.0625,1155723.75,1251454.25,903442.625,347446.90625,942932.75,1149343.0,1109737.0,873658.8125,954220.5,900996.125,913198.5,1012076.75,991448.125,1053796.375,887607.1875,350753.375,972510.75,1031239.25,924156.125,996109.6875,1098667.375,803176.0625,941063.875,1041436.5,972617.5625,645455.1875,1010956.75,408400.25,615580.5,1020444.375,959354.9375,1097639.25,1017404.9375,358970.65625,822427.3125,941986.1875,1026174.0,1090288.375,1004879.125,996041.875,1051466.75,1057570.0,1045116.0,1123958.5,998599.5625,993026.75,1072336.5,1191401.625,1097443.375,970711.25,1112985.75,1090868.75,942233.0625,994145.6875,1019589.875,1155083.625,916696.9375,1130488.875,1173546.375,1104573.0,1124256.75,1044897.5,1141291.25
257591.390625,305528.0,129375.828125,185967.703125,121136.1328125,1077032.375,1062613.375,714361.0,1086674.125,105972.8515625,1073366.625,1138039.125,1207741.625,1197147.875,1053191.0,922040.625,462562.78125,964274.75,1002024.4375,64284.203125,991234.5,1060577.875,88519.5546875,75547.109375,1042114.75,960779.375,1119308.375,988966.0625,1152571.375,1031477.5,974560.0,836165.1875,981485.6875,462747.6875,1045887.875,1160159.0,487060.40625,1059545.375,955406.4375,994584.5,1156539.625,945301.875,1150205.5,1240755.375,900916.625,347432.125,926704.4375,1147317.125,1111558.875,874781.1875,951780.3125,907006.75,909210.1875,1000835.6875,988022.8125,1046499.8125,883581.75,350672.75,975484.0,1026106.1875,916368.3125,991192.75,1091863.5,798757.375,942134.125,1036451.5625,968991.375,639671.4375,1008863.5,405050.28125,612224.3125,1019419.5,959972.75,1112523.625,1008970.0,364973.1875,828424.375,941656.1875,1030206.625,1087242.375,1018317.3125,995660.625,1037188.5,1049138.5,1041885.5625,1120378.875,992816.125,990441.5625,1061844.125,1184866.375,1093830.125,971235.5,1107539.0,1088805.375,941932.4375,995867.5625,1016440.0,1148191.625,913020.3125,1124199.625,1167526.75,1102979.625,1117047.25,1032130.5,1128606.25
253291.953125,296285.9375,129900.9609375,178699.8125,119416.2265625,1069371.0,1061936.875,705929.8125,1086556.25,103538.2421875,1066484.625,1139371.0,1200157.0,1191740.0,1056149.875,919236.75,448035.59375,966311.1875,997364.125,65667.8671875,988687.5625,1065731.75,88226.796875,75503.3125,1049306.375,958617.375,1130692.375,988740.1875,1150325.875,1030846.75,969466.1875,833424.125,980778.3125,459455.625,1055333.0,1151893.625,491756.0625,1072320.375,961462.3125,1005387.25,1142293.875,947025.5625,1163337.5,1253596.75,881113.8125,345140.0,958524.8125,1158825.625,1109524.0,876220.1875,949249.6875,904799.6875,915249.25,999281.5625,990596.5,1052569.0,887913.5,351274.0,978253.8125,1031478.0,916649.5,996037.1875,1097889.0,802215.0625,934239.8125,1042600.75,972456.6875,644490.0,1013341.8125,407800.09375,616426.4375,1021179.8125,964229.1875,1101297.75,1014173.25,359846.78125,826824.1875,940263.1875,1028785.875,1092885.5,1025085.25,994886.1875,1059391.375,1047389.5,1047883.8125,1122066.375,995198.8125,992674.875,1067057.0,1196128.375,1100583.0,972813.5,1113506.125,1091951.0,942540.6875,996498.625,1004602.125,1153357.75,917050.75,1133272.625,1182829.25,1103935.5,1128787.625,1039312.8125,1144546.375
254075.375,303127.0625,129241.1953125,181962.625,118846.34375,1065235.875,1054968.0,704095.75,1082664.25,105310.0234375,1064295.75,1135889.125,1195934.625,1182298.375,1049893.375,922437.25,456410.6875,966674.8125,995804.125,65219.046875,984125.5625,1070611.0,88974.390625,76731.4765625,1046012.8125,959442.9375,1117485.25,982510.0,1157495.625,1028613.5625,974522.3125,816483.5625,983903.5,462206.375,1048645.625,1142941.625,484952.6875,1070404.875,959135.0625,1001025.25,1140953.125,946578.1875,1163095.75,1247016.125,884408.4375,346643.1875,930012.0,1149236.25,1105883.0,877742.1875,952524.9375,900280.4375,912244.1875,1000992.625,989268.125,1053732.75,886006.0,350393.28125,971822.0,1023934.1875,935043.8125,994857.25,1102127.875,802076.8125,935911.5,1048506.1875,967204.375,640591.0,1011903.375,408523.8125,616338.5,1013408.3125,960937.8125,1103637.625,1011228.5,356929.21875,823182.875,938512.4375,1030106.5,1094619.5,1021453.25,996968.0,1054395.75,1045288.75,1043659.5625,1121814.0,993326.5,990459.375,1061683.25,1182302.375,1089156.375,976539.375,1110690.0,1087127.0,944348.9375,998352.4375,1009363.5625,1152360.125,922195.1875,1120831.0,1169631.875,1094460.375,1124509.0,1041858.75,1135406.0
248915.65625,299149.53125,127145.8984375,177930.90625,116335.828125,1060310.875,1062946.5,699287.6875,1094092.375,104316.140625,1057393.625,1130166.375,1187957.0,1186064.375,1045748.625,919767.875,455030.40625,963148.0,996550.5,63155.32421875,988507.4375,1073585.625,87872.2265625,74979.828125,1047170.4375,959741.5625,1130787.0,992143.1875,1158034.375,1027225.25,972816.3125,827188.0,980511.375,459095.15625,1058482.375,1156278.375,490913.15625,1075484.25,963313.25,1009289.6875,1179137.875,966157.875,1162192.5,1248902.75,906905.25,347038.71875,949854.3125,1164737.625,1125077.125,885468.1875,952542.9375,917886.9375,915945.25,1004282.5,995985.25,1058630.125,891643.1875,351471.9375,983340.125,1025509.375,918353.6875,1007246.0,1110645.0,806759.5625,941157.6875,1050822.375,973048.125,654882.9375,1017457.6875,408767.9375,621058.0,1016260.9375,968642.5,1107284.25,1018121.5625,363282.6875,829438.6875,940897.6875,1032000.3125,1097444.75,1024749.75,999402.1875,1064292.375,1051997.125,1048375.25,1120592.0,999185.1875,994666.4375,1067801.875,1188736.0,1095552.375,975275.1875,1110876.25,1087212.75,944730.75,998860.4375,1020772.9375,1154312.0,917503.5,1129548.75,1175298.0,1097146.75,1130054.5,1039728.625,1138260.125
249948.234375,306412.34375,129746.5234375,187244.1875,116165.2734375,1069870.125,1062901.625,706656.75,1092259.625,106148.828125,1065871.5,1131625.125,1195697.0,1187658.25,1050135.25,920992.5,456387.375,966726.625,998304.625,65375.78125,989730.5,1067151.625,88749.4921875,75568.3359375,1051912.125,964986.625,1120695.0,986227.6875,1147734.375,1024332.9375,969890.3125,832807.8125,975649.875,462404.9375,1059208.375,1157371.375,484103.21875,1072929.375,963978.0,1002804.125,1162696.375,954474.0,1157381.625,1240610.375,904444.3125,348264.75,959745.1875,1154166.0,1106610.75,872072.625,955133.5,911829.6875,905205.1875,994620.9375,988680.9375,1057935.5,883487.25,349663.25,983267.1875,1040170.0,919829.1875,996894.125,1105577.5,806750.25,936341.25,1042239.5625,974427.375,648388.9375,1013457.5,409412.5,618982.0625,1018518.0,961509.375,1098069.75,1014203.0625,364052.59375,830446.8125,941764.5,1032398.5,1091317.0,1002543.125,998533.25,1059531.0,1040047.5,1037290.3125,1121827.625,994724.5,990751.8125,1058194.375,1181911.375,1084634.0,966734.875,1107861.75,1080035.0,943649.1875,997090.5,1009627.5625,1153083.625,920097.1875,1128143.625,1166642.125,1098929.625,1121530.875,1032081.0625,1128823.0
253863.15625,303290.6875,131718.546875,185857.78125,119256.8046875,1070766.125,1059924.25,711033.3125,1096396.75,106931.453125,1065983.0,1139537.0,1200495.625,1194846.5,1055574.125,920995.1875,464489.46875,964849.375,1000582.9375,64448.2890625,991963.1875,1069174.25,89340.515625,76569.171875,1047319.3125,962903.25,1123765.375,982065.8125,1147627.0,1028680.1875,974260.125,831500.5625,980960.4375,458026.375,1050652.5,1155218.125,489649.84375,1067508.125,954107.8125,997605.6875,1142457.0,944506.8125,1167093.5,1234576.5,888430.5,348332.4375,925173.25,1153693.75,1110523.5,870620.375,949520.625,893345.875,913709.8125,1002173.0625,985795.1875,1055301.125,886956.5,351881.5,978391.0625,1020729.8125,925477.25,995640.375,1103802.125,803646.1875,931955.875,1042615.875,974041.6875,642713.75,1011337.875,408855.4375,615436.6875,1016745.1875,965785.25,1122231.25,1006620.5,362079.03125,826116.0,940340.4375,1027034.3125,1086787.625,1022237.5625,992953.8125,1054344.75,1044390.125,1039076.1875,1112716.25,997982.1875,993154.0,1055309.625,1183526.125,1085960.125,972741.375,1098749.875,1081889.0,943739.375,996677.6875,1008844.3125,1149187.375,918921.3125,1124646.375,1167924.25,1102660.625,1123812.75,1038254.5,1131532.625
252097.078125,302068.09375,130807.5234375,186790.875,119374.6328125,1073171.625,1057335.25,714438.375,1098414.0,106131.09375,1070570.0,1140741.0,1201400.5,1195359.25,1054113.25,921479.5625,462537.21875,965839.6875,1002088.625,65726.8828125,990425.5,1071994.75,90027.5,76497.96875,1047923.375,963112.625,1123181.0,985877.25,1147450.5,1028987.6875,973039.0625,830574.0,977269.0,458471.375,1056272.0,1157719.25,487898.90625,1066696.625,961674.625,1005293.875,1170811.375,957872.625,1157461.625,1241312.75,905892.5625,348015.0625,946555.75,1152750.0,1109882.125,877651.5625,945582.125,904599.0625,908468.8125,998682.5,991116.75,1054809.25,877571.1875,350839.71875,976424.4375,1028821.8125,926674.1875,997336.0,1110368.375,805231.875,932006.4375,1044524.0,969424.0,643005.3125,1012963.6875,409617.75,617653.375,1012473.625,963502.625,1106990.375,1002733.6875,363381.59375,823787.625,942127.6875,1028169.375,1086810.625,1020469.125,996414.4375,1055802.75,1043594.75,1041325.1875,1116138.125,997046.625,990664.75,1058406.5,1180869.625,1093080.0,973388.1875,1094295.875,1083672.75,941784.1875,995833.375,1008848.9375,1152286.125,919358.4375,1120855.625,1167783.5,1104989.75,1130834.25,1037164.1875,1140655.75
253094.8125,303020.0,127162.765625,184955.828125,119380.2265625,1066626.875,1054754.875,708784.3125,1092018.375,106080.40625,1060332.25,1135088.375,1196330.0,1188948.75,1052429.75,922224.8125,456213.21875,969663.25,1000146.5,66759.859375,987884.1875,1072351.875,90518.2578125,77362.578125,1047535.5,961608.4375,1125648.375,981679.8125,1147218.25,1027886.0,971688.3125,823573.9375,979947.1875,459909.3125,1055272.125,1146571.5,491533.09375,1069528.5,962325.5625,996637.1875,1141297.25,952878.9375,1169815.0,1239754.5,886723.25,349207.71875,926146.625,1155555.0,1104142.875,878540.4375,949192.8125,898721.5625,914881.0625,992787.6875,991453.0625,1059791.0,883205.0625,351810.84375,972397.6875,1012591.5,926029.0625,994431.375,1105843.0,808008.375,933101.5625,1042978.8125,975760.5,642373.4375,1013681.1875,410618.3125,618824.125,1009431.875,963826.0,1105516.375,1003751.5,358714.125,814818.8125,940689.875,1021664.3125,1091608.125,1018645.125,1000333.375,1048356.8125,1040028.1875,1037585.875,1113914.5,997122.4375,990680.3125,1061580.125,1175283.625,1093183.375,967811.0625,1099713.125,1081984.0,946132.1875,997852.875,1014640.125,1150685.25,922116.8125,1117163.5,1165042.5,1099546.625,1122248.25,1037719.1875,1131798.0
246544.96875,307442.75,126597.1484375,180526.796875,116604.4765625,1061078.125,1054252.375,701385.8125,1089047.0,104713.6171875,1053709.5,1129058.25,1184709.75,1191587.625,1046456.1875,921564.4375,453146.25,967128.625,1002091.6875,64962.42578125,988070.75,1070887.75,88660.8515625,75986.0859375,1045275.25,960280.0,1129919.75,983003.25,1150163.0,1032323.0625,970728.625,828030.125,987069.0625,459908.15625,1059550.875,1156333.625,483688.53125,1067958.125,961551.0625,1005214.3125,1142919.875,947475.5625,1173354.125,1244684.0,880742.25,347477.9375,938520.5,1168062.25,1115156.375,879635.6875,951986.9375,894786.125,911817.6875,1004271.1875,991004.3125,1062214.625,885834.3125,352213.5625,977540.625,1056642.5,926259.1875,991284.8125,1109530.125,807919.1875,939766.1875,1041448.75,975001.1875,638813.5625,1014449.25,411649.40625,622514.9375,1009679.25,963258.0,1124259.0,1013341.5625,355516.625,825878.3125,940579.8125,1027742.0,1092831.0,1029700.6875,1001043.8125,1056195.625,1045068.9375,1036399.875,1123316.875,1001642.9375,992637.25,1061568.625,1180427.75,1098878.0,966591.1875,1098085.375,1084475.625,943360.0,996106.4375,1008434.1875,1150489.75,916883.8125,1128245.25,1171965.625,1099874.875,1118862.5,1039733.0,1137426.625
248656.65625,304271.28125,123642.6953125,184254.40625,117414.359375,1064828.375,1051743.625,706905.3125,1088381.125,106237.546875,1057835.25,1134767.0,1183653.5,1190487.625,1053142.0,921909.375,457597.0625,966718.4375,1005306.125,65996.3125,990770.0,1072434.625,88914.0078125,76119.2265625,1049399.125,959548.4375,1125413.25,984659.0625,1152164.375,1029055.6875,972506.5,828469.1875,981190.3125,461995.9375,1049349.25,1138388.75,486162.53125,1061426.875,960806.125,998367.6875,1126332.5,945788.75,1159494.375,1248318.25,875083.75,347981.3125,916554.4375,1147056.25,1100453.625,869111.6875,948489.0625,886210.125,904813.1875,1003805.875,988593.8125,1057394.375,889024.9375,351891.0625,973548.4375,1028174.625,933784.5,994245.5,1105546.0,808852.125,938294.8125,1044080.1875,967665.1875,644465.625,1013742.625,411108.78125,621418.625,1012443.1875,965974.5,1102774.5,1011603.8125,360038.65625,820948.625,937596.0,1030034.9375,1092538.375,1007264.4375,996925.375,1054436.25,1040340.4375,1042228.5,1124118.125,999921.5,991087.1875,1062052.875,1169072.0,1087861.875,971363.5,1102415.375,1087073.5,942704.3125,994176.4375,1015027.1875,1155342.875,914628.75,1125809.0,1168787.375,1102233.5,1126013.625,1036021.25,1131669.75
248436.046875,300379.34375,129667.125,182266.984375,122506.1328125,1067269.125,1055992.0,708492.1875,1095580.375,106568.46875,1060038.5,1140772.0,1192001.375,1192443.625,1052304.875,922726.625,464554.46875,966336.1875,999538.625,66301.2265625,991856.8125,1071097.625,88590.328125,76144.15625,1050458.875,961965.5625,1137853.0,988186.0,1154105.0,1033476.0,968619.875,830366.6875,981056.75,459979.46875,1054732.875,1160324.625,482905.59375,1067354.375,962156.625,1002309.25,1167048.5,950756.125,1158563.125,1251443.5,901030.5,347020.875,946548.625,1161191.75,1117502.5,873125.25,950867.8125,908995.0625,912534.1875,1003626.625,992819.6875,1057574.0,881153.1875,351049.4375,979703.5625,1037325.1875,926517.375,996100.125,1110642.0,809249.4375,940775.5625,1041793.5625,972740.125,646723.5,1015915.875,410376.46875,620449.375,1015349.875,965959.875,1104014.0,1014268.125,365285.34375,829910.4375,940482.0,1028390.125,1089445.875,1011964.25,1001028.5,1058523.25,1046546.125,1047700.1875,1125414.75,997051.5625,988763.5,1060588.5,1195666.625,1094311.625,971600.125,1111179.75,1084961.0,943992.125,995747.8125,1016106.1875,1155511.0,916998.4375,1133226.5,1181609.25,1100471.625,1130111.125,1046454.4375,1146164.375
246965.609375,306621.96875,129384.9375,181894.0625,117307.078125,1063048.875,1058386.5,702975.875,1088626.375,104455.171875,1057737.0,1129548.75,1182658.25,1191227.625,1052253.625,919290.75,461382.09375,965515.5,1002327.5,64251.078125,991468.8125,1069774.125,88385.4765625,75972.9609375,1047674.1875,957287.1875,1127583.625,986305.375,1146729.875,1026938.5,973706.125,838955.0625,978338.4375,457241.15625,1055760.0,1154874.75,488891.84375,1060033.875,960426.1875,1002032.0,1136622.875,945568.125,1172169.0,1239301.625,892740.9375,345534.40625,947472.0,1158483.25,1103791.125,869014.0,956101.6875,894964.9375,906769.25,1001413.5625,986650.125,1057171.375,878848.5,350292.71875,975297.1875,1050648.75,928153.0625,995121.5,1094057.125,805265.625,936694.9375,1036197.0625,979395.375,637699.5,1011428.8125,408791.59375,618915.9375,1012832.5,957879.875,1120323.875,1010444.4375,362331.40625,819254.6875,943143.375,1026542.5,1086024.625,1016245.4375,997018.1875,1049724.25,1049550.0,1042236.5,1137493.375,995118.8125,985667.25,1066627.5,1185132.375,1093650.375,970741.0625,1090640.875,1083526.875,941549.0625,994124.0,1014709.0625,1161549.75,920742.9375,1128100.875,1175986.875,1101068.625,1125694.0,1041826.5,1144845.0
248356.65625,303790.78125,127159.2734375,183016.96875,119547.4453125,1069609.75,1061635.625,708682.5625,1094077.875,105563.015625,1067285.25,1135003.0,1184909.5,1194975.5,1053866.75,924641.25,461993.15625,963948.75,1003420.625,66596.3046875,991047.5,1073863.375,88368.8515625,76515.2578125,1050324.625,961126.9375,1132742.25,990720.75,1160345.875,1033654.4375,968965.5625,832365.6875,985324.5,463169.0,1063381.75,1160049.625,488622.0625,1062618.875,966190.3125,1009178.4375,1180559.625,962422.8125,1169018.75,1245134.5,915836.1875,345108.25,942281.375,1162529.0,1115660.5,881037.125,952246.625,905495.375,912596.1875,1002489.0625,992457.25,1055766.875,882400.0,349180.40625,980783.1875,1040858.3125,919448.75,996969.1875,1106029.75,810145.125,940504.1875,1043024.3125,971744.0,647914.25,1014935.6875,408777.28125,622413.5625,1016284.3125,963470.9375,1116153.75,1012553.5625,361495.8125,820570.8125,942252.4375,1029481.0625,1094839.75,1017977.125,999685.5625,1055564.125,1052876.875,1046500.125,1117769.125,998246.3125,990351.0625,1071542.0,1185088.5,1097115.375,969448.4375,1102802.5,1086612.0,944157.0625,996815.875,1016030.9375,1151992.0,917136.8125,1127723.625,1176343.875,1100607.25,1122463.375,1035789.0625,1138375.625
249963.296875,299494.46875,127863.84375,180795.09375,119046.25,1070263.625,1057903.0,710402.625,1090000.5,104325.1640625,1065949.0,1135533.625,1197563.875,1199363.75,1045274.5,920829.25,454856.03125,962329.875,1002483.375,65395.76953125,989724.75,1071312.25,88260.6796875,76034.9609375,1041076.4375,958467.6875,1132367.5,988448.9375,1153844.0,1032550.25,973681.625,839075.8125,980146.5,456879.25,1050925.875,1155051.375,483294.0,1065923.25,964400.4375,1002525.0625,1148412.625,948094.0,1168485.125,1256888.875,898424.3125,344474.71875,957219.1875,1161138.625,1112371.875,875415.5,950878.1875,910831.5625,915852.125,1001303.5,991136.125,1057450.5,883178.9375,348815.0625,981719.8125,1038829.6875,930491.0625,992887.875,1097349.625,805856.5,939186.9375,1037580.0,973384.1875,638048.75,1014629.875,408914.1875,616314.5,1022215.8125,960535.6875,1108925.625,1018198.75,359996.28125,822445.1875,941393.1875,1029816.3125,1085143.625,1017840.25,996599.1875,1051427.5,1059104.0,1053414.375,1115701.0,997518.1875,991075.8125,1078064.5,1210595.0,1102544.625,967671.1875,1106305.0,1084317.0,938408.1875,990073.6875,1015216.125,1159808.125,917403.4375,1144525.625,1189994.5,1103714.75,1131073.875,1044804.4375,1144149.625
252014.296875,300956.59375,128932.984375,184489.140625,120815.734375,1070452.5,1056741.0,711361.1875,1092434.375,106126.1796875,1069930.125,1135554.125,1201245.0,1200323.75,1056240.375,919004.5,467071.8125,963862.0,1001990.125,64579.6328125,989811.8125,1066531.625,88954.390625,77076.921875,1042049.5625,959259.25,1125430.75,982345.6875,1155690.25,1029948.125,978591.375,832016.8125,981596.5,457294.6875,1048282.4375,1144947.625,491650.6875,1061477.875,951909.8125,997776.75,1144472.125,940761.25,1161447.0,1243876.25,887868.1875,349399.59375,916187.375,1155457.75,1102931.375,873904.8125,947985.5625,894640.625,908253.25,1002569.0625,987497.5625,1051503.75,886964.4375,350375.375,971886.9375,1019640.4375,942157.5,991186.75,1098027.0,803538.375,935589.25,1040641.375,971443.875,633413.5625,1013548.75,409207.71875,613936.6875,1017250.5,962798.0,1110894.875,1008357.875,360069.0625,816231.25,940345.0625,1028296.5,1086510.625,1023849.875,998565.8125,1047971.5,1046146.8125,1041292.1875,1117055.125,995823.375,988714.3125,1059939.25,1176061.75,1092756.625,971367.25,1099625.625,1080944.375,941600.1875,993928.3125,1010451.0625,1155511.875,916944.4375,1121568.0,1160745.0,1100944.875,1117722.125,1034411.875,1130815.625
250465.609375,302401.09375,129397.1953125,182998.96875,119549.34375,1071023.0,1059529.5,708735.5625,1088205.875,105101.359375,1067286.875,1131587.125,1199077.125,1197220.0,1051673.5,917426.125,454761.90625,961182.0,1001493.5,64334.01171875,991694.8125,1070542.625,87752.203125,76339.6640625,1042931.5625,958354.75,1127467.0,987171.375,1150544.875,1033006.75,972310.4375,840615.6875,981433.6875,455730.84375,1057531.625,1152964.25,484885.46875,1061262.375,964373.6875,1007290.8125,1169365.375,952400.5,1162232.625,1244106.625,908993.1875,347107.75,939242.625,1159964.75,1116991.625,876856.375,948988.1875,906066.75,910374.3125,1008011.5,994086.1875,1057843.75,880559.8125,350850.40625,978036.5,1037840.125,932606.1875,994937.375,1100630.625,804005.125,937013.5625,1041724.4375,969792.4375,636989.1875,1012163.375,410007.03125,617049.6875,1021812.9375,965112.5,1117101.875,1015285.6875,358577.25,828437.8125,940800.625,1030709.875,1082449.25,1022744.6875,996948.5,1044279.875,1054332.125,1038473.5,1115928.875,996827.5,993850.1875,1066367.25,1181897.125,1095428.125,970582.0,1100917.875,1078648.25,939515.25,993248.5,1017417.5,1153018.5,919063.375,1126653.25,1176401.625,1106387.625,1117498.125,1036532.4375,1140848.375
255800.03125,304846.40625,131705.765625,185590.734375,119655.09375,1074631.5,1060428.625,708599.8125,1082063.75,104525.1171875,1070545.625,1131604.875,1205546.125,1195168.5,1046547.5,914766.4375,461356.9375,963724.75,1001970.8125,65259.27734375,990246.1875,1069391.0,87948.4140625,76906.3359375,1045733.0625,959865.375,1121869.5,988736.4375,1148209.625,1025158.9375,974117.5625,839297.1875,979802.6875,457179.21875,1058113.625,1147035.75,490558.0,1058823.875,962529.25,1001110.0,1147984.375,950445.5625,1160695.75,1249333.125,893276.9375,346716.28125,945959.0625,1165719.375,1117866.125,870220.9375,953878.3125,904038.5,904484.0,1004830.8125,991997.1875,1058523.5,888293.0625,351940.125,977576.4375,1038042.0,927258.625,993875.1875,1103208.5,802478.8125,931959.25,1037278.1875,971905.875,631458.8125,1011243.8125,409797.6875,614631.1875,1016628.125,967016.9375,1108426.375,1012889.8125,365215.875,829926.75,939524.9375,1030755.25,1080009.75,1016390.1875,996405.0625,1050002.5,1049384.875,1042252.8125,1127058.5,997241.0625,998118.8125,1067874.25,1182480.375,1092124.625,969601.5625,1099659.625,1080686.375,939460.9375,992252.6875,1014986.0,1157307.125,914867.25,1129705.0,1173431.375,1108451.25,1113552.875,1039192.0,1139304.0
256841.8125,304455.6875,127666.9609375,183548.171875,117865.8671875,1070966.0,1059662.125,705417.4375,1080519.75,105017.125,1071297.0,1133699.125,1203083.625,1195634.5,1050933.375,914625.5625,457626.25,964247.1875,1000981.5,65784.9140625,991666.3125,1069577.0,87873.6484375,74590.109375,1042686.5,962084.9375,1124961.375,983827.8125,1149182.25,1029960.3125,972491.1875,835856.1875,979139.375,455452.84375,1045657.25,1150228.375,493199.625,1065188.0,955160.5625,996899.25,1136672.875,947465.25,1161379.875,1244593.25,886239.375,347759.96875,929069.375,1151245.375,1104668.25,874414.5,951219.875,899485.8125,914288.75,1008103.5,992585.8125,1055464.125,883299.0625,351912.9375,972578.0,1033554.1875,929829.8125,994406.75,1104737.375,799378.5625,940747.5625,1041696.0,971714.1875,634845.0625,1010094.625,409271.59375,611629.875,1013393.25,968250.9375,1105071.5,1014615.0625,365821.46875,821951.9375,942197.375,1029881.375,1085431.75,1016557.5,996827.625,1048235.875,1047204.0,1048591.875,1122559.75,993664.4375,995260.75,1069588.875,1187918.125,1098114.5,981486.75,1099582.75,1084648.125,941792.1875,993726.3125,1014320.4375,1152310.375,917199.0625,1130451.0,1176146.5,1107973.125,1125781.375,1041107.875,1141659.375
